Date,Open,High,Low,Close,Volume,Adj Close
2017-04-21,109.040001,109.470001,107.040001,107.540001,2023200,107.540001
2017-04-20,108.00,109.150002,107.260002,108.800003,2014000,108.800003
2017-04-19,108.800003,108.989998,107.889999,108.220001,1455900,108.220001
2017-04-18,108.019997,108.879997,107.830002,108.470001,1690500,108.470001
2017-04-17,108.389999,108.989998,107.75,108.800003,1972900,108.800003
2017-04-13,109.099998,109.57,107.959999,108.00,2339300,108.00
2017-04-12,110.989998,111.199997,109.279999,109.349998,2086500,109.349998
2017-04-11,110.019997,111.379997,109.370003,111.160004,2843600,111.160004
2017-04-10,109.449997,110.209999,109.18,109.629997,1040200,109.629997
2017-04-07,110.379997,110.839996,109.290001,109.32,1334700,109.32
2017-04-06,109.620003,110.889999,109.199997,110.440002,1616300,110.440002
2017-04-05,110.00,111.040001,108.93,109.25,1322800,109.25
2017-04-04,108.93,109.629997,108.50,109.50,1266700,109.50
2017-04-03,108.970001,109.260002,107.970001,108.779999,1642000,108.779999
2017-03-31,108.800003,109.870003,108.379997,108.860001,2257900,108.860001
2017-03-30,108.330002,109.43,108.25,109.169998,1091300,109.169998
2017-03-29,107.650002,108.330002,107.360001,108.18,1615000,108.18
2017-03-28,107.309998,108.540001,107.309998,108.330002,1864900,107.730001
2017-03-27,107.610001,107.989998,106.93,107.160004,3473100,106.566483
2017-03-24,109.529999,110.239998,108.339996,108.980003,1844700,108.376402
2017-03-23,109.860001,110.709999,109.260002,109.529999,1046500,108.923351
2017-03-22,109.699997,110.239998,109.099998,109.769997,1650600,109.16202
2017-03-21,111.260002,111.489998,109.139999,109.610001,2261800,109.00291
2017-03-20,110.459999,111.190002,109.900002,110.879997,1360200,110.265873
2017-03-17,110.739998,111.110001,110.230003,110.449997,4122200,109.838254
2017-03-16,111.199997,111.269997,110.419998,110.730003,1378900,110.116709
2017-03-15,109.589996,111.32,109.169998,110.790001,2580000,110.176375
2017-03-14,109.300003,109.589996,108.639999,109.209999,1504100,108.605124
2017-03-13,110.169998,110.669998,109.349998,109.879997,1450700,109.271411
2017-03-10,109.830002,110.00,108.879997,109.919998,1876800,109.311191
2017-03-09,110.540001,110.900002,108.809998,109.580002,2125600,108.973077
2017-03-08,110.440002,111.309998,110.150002,110.470001,1892600,109.858147
2017-03-07,110.830002,110.949997,110.019997,110.239998,1640000,109.629418
2017-03-06,109.910004,111.059998,109.709999,110.839996,1688700,110.226093
2017-03-03,109.419998,111.010002,108.860001,110.830002,1886800,110.216154
2017-03-02,110.769997,111.230003,109.379997,109.540001,2348400,108.933298
2017-03-01,110.720001,111.779999,110.709999,111.220001,2859800,110.603993
2017-02-28,108.910004,110.620003,108.910004,109.489998,2812500,108.883572
2017-02-27,108.650002,109.739998,108.559998,109.510002,1835200,108.903465
2017-02-24,107.269997,108.669998,107.080002,108.620003,2166400,108.018395
2017-02-23,109.550003,109.699997,106.720001,107.730003,4170700,107.133325
2017-02-22,108.800003,109.919998,108.699997,109.650002,4206300,109.042689
2017-02-21,110.239998,110.269997,108.550003,109.610001,3355000,109.00291
2017-02-17,111.769997,112.160004,107.779999,110.269997,6717800,109.659251
2017-02-16,109.150002,109.400002,107.959999,109.169998,4757900,108.565345
2017-02-15,109.080002,109.669998,108.309998,109.120003,5231900,108.515626
2017-02-14,109.879997,110.419998,109.059998,110.050003,3521100,109.440475
2017-02-13,109.970001,112.18,109.519997,110.75,2704100,110.136595
2017-02-10,109.25,110.389999,109.150002,110.239998,2757800,109.629418
2017-02-09,108.410004,109.190002,108.089996,109.120003,2715500,108.515626
2017-02-08,108.279999,108.550003,107.75,108.410004,1605900,107.809559
2017-02-07,108.489998,108.900002,108.07,108.760002,1755900,108.157619
2017-02-06,107.760002,108.150002,107.449997,108.059998,2022300,107.461492
2017-02-03,107.510002,108.080002,107.279999,107.989998,1895100,107.39188
2017-02-02,107.150002,107.580002,106.620003,107.43,1167600,106.834984
2017-02-01,107.300003,107.860001,106.650002,107.150002,1375100,106.556536
2017-01-31,106.309998,107.150002,105.639999,107.050003,1645800,106.457091
2017-01-30,107.730003,107.730003,106.449997,107.059998,2420700,106.467031
2017-01-27,107.800003,107.989998,107.099998,107.989998,1220700,107.39188
2017-01-26,107.949997,108.080002,106.93,107.629997,1560000,107.033873
2017-01-25,107.82,108.470001,107.580002,108.059998,2181200,107.461492
2017-01-24,106.370003,108.00,106.370003,107.669998,2277800,107.073653
2017-01-23,106.790001,107.300003,106.449997,107.120003,2073100,106.526703
2017-01-20,105.470001,107.029999,105.040001,106.739998,2843900,106.148803
2017-01-19,105.43,105.699997,104.919998,105.019997,1526100,104.438328
2017-01-18,104.959999,105.650002,104.449997,105.239998,1941200,104.657111
2017-01-17,105.709999,105.709999,104.099998,104.339996,2438800,103.762094
2017-01-13,105.559998,106.00,104.959999,105.790001,1360500,105.204068
2017-01-12,105.160004,105.43,103.989998,105.169998,2166000,104.587499
2017-01-11,105.099998,105.830002,104.970001,105.709999,1235300,105.124509
2017-01-10,105.00,105.349998,104.629997,104.889999,1745100,104.309051
2017-01-09,105.940002,106.309998,104.849998,105.190002,2195000,104.607393
2017-01-06,105.800003,106.75,105.410004,106.489998,2633300,105.900188
2017-01-05,105.639999,106.25,105.040001,105.349998,2328300,104.766503
2017-01-04,104.339996,106.50,104.099998,105.82,4439000,105.233901
2017-01-03,103.68,104.769997,103.449997,104.050003,3379100,103.473707
2016-12-30,103.010002,103.480003,102.779999,103.040001,1793900,102.469299
2016-12-29,103.239998,103.940002,103.029999,103.209999,2130300,102.638356
2016-12-28,103.449997,104.330002,103.150002,103.410004,2745300,102.837253
2016-12-27,103.110001,104.120003,103.110001,103.900002,1752700,102.727861
2016-12-23,103.00,103.309998,102.75,103.120003,1003800,101.956662
2016-12-22,103.010002,103.330002,102.739998,103.089996,1858600,101.926994
2016-12-21,103.540001,103.540001,102.699997,103.089996,1907500,101.926994
2016-12-20,102.760002,104.099998,102.279999,103.639999,2093100,102.470792
2016-12-19,101.50,103.00,101.400002,102.25,1849000,101.096474
2016-12-16,100.900002,102.489998,100.900002,101.760002,3717800,100.612004
